time_step,timestamp,robot_x,robot_y,orientation_rad,speed,packages_delivered,battery_level_percent,power_consumption_step,motor_currents,wheel_speeds,robot_temperature_C,fault_code,error_log,station_inventory,warehouse_temperature_C,warehouse_humidity_percent,obstacle_event,item_metadata,mission_queue_length,current_delivery_time_sec,lidar_data,camera_feed,imu_accel,imu_gyro,idle_time_step,throughput_packages_per_hour,energy_efficiency_m_per_wh
555,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.1314532955545087,10,88.27900940029205,0.10565726647777254,"[1.7268621623616884, 1.3077472860089758]","[1.0915249964840632, 1.217187062300289]",38.52859071324771,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.959822718551372,38.919524257669764,False,,0,,"[8.587355973262788, 9.069563486128695, 5.93553716337621, 1.7926791192552582, 0.13298977747387197]",frame_555.jpg,"(0.0486380993601527, 0.0020208630615478756, 9.8)","(0.0049598358421842365, 0.004635284728464386, 0.0)",1.0,12010415.526566975,2.7349950063385045
556,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.8934103449965232,10,88.25811598994706,0.10446705172498261,"[1.8313638507972487, 1.340452138355048]","[0.9568280998301455, 0.8380097433847546]",38.54021748517399,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.2194294424643,32.32144439115947,False,,0,,"[5.981154606651985, 1.3257762952565222, 4.1218872700669, 1.6977591063732922, 8.42235829508564]",frame_556.jpg,"(0.00019113567915525487, 0.013776550799043857, 9.8)","(-0.00037414854012168645, -0.006921324005018133, 0.0)",1.0,12010415.526566975,2.730128379065571
557,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9602694505621101,10,88.23715572049649,0.10480134725281057,"[1.5779209076044511, 1.800118836381807]","[0.9700546236625759, 1.020830445862125]",38.55734935009262,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.432653771429877,43.8661770742916,False,,0,,"[6.7947656852539575, 5.526794550652947, 6.459580461037855, 9.591579894774366, 9.025904951393859]",frame_557.jpg,"(0.015783525638649626, 0.00431446304331988, 9.8)","(-0.005781132102310729, 0.007720353937267518, 0.0)",1.0,12010415.526566975,2.725263550024218
558,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.0131330618536314,10,88.21614258743463,0.10506566530926817,"[1.1209536323113631, 1.887192099914773]","[1.0128060444024762, 1.077893528075592]",38.559677476232665,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.244593290822582,55.946382455258295,False,,0,,"[1.4761107588857691, 2.3868787517027403, 0.9072102235671176, 7.897386886342058, 2.985889727582588]",frame_558.jpg,"(-0.00017378423963550216, -0.09422249324761611, 9.8)","(0.003286851976385093, -0.0028302809688609256, 0.0)",1.0,12010415.526566975,2.7204038233998773
559,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.017038113305071,10,88.19512554932133,0.10508519056652536,"[1.283666942485025, 1.1034721441109678]","[0.9876177835317967, 0.9388358607526259]",38.58320907602887,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.185923276882683,42.11512375055036,False,,0,,"[0.39653208381968064, 7.3191431504476165, 6.955821739093628, 7.480913669158701, 2.9494790010346907]",frame_559.jpg,"(-0.041154749469515764, 0.0713483476387908, 9.8)","(-0.005835184575010497, -0.008843970861156536, 0.0)",1.0,12010415.526566975,2.7155604994764544
560,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9656652361791502,10,88.17415988408516,0.10482832618089576,"[1.1581595641803357, 1.1908291415489967]","[1.0341502520495625, 0.8682607773679114]",38.60450776012821,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.379863180516466,34.012449567936464,False,,0,,"[2.9740980771391023, 5.4261946532536145, 9.20271266349372, 8.40597351742283, 7.432324828923399]",frame_560.jpg,"(-0.04303858565186969, 0.06224321556630946, 9.8)","(0.00444362943578872, 0.0010179848454265165, 0.0)",1.0,12010415.526566975,2.7107461664732546
561,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.0634685881833787,10,88.15309641549698,0.1053173429409169,"[1.247217443514891, 1.9000525394056655]","[0.9661379381193685, 1.1424008492946283]",38.62921004234467,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.096449487319635,48.27152322591992,False,,0,,"[9.102079634103566, 5.7299961140393085, 4.463981200354601, 8.380366418466137, 2.5878142420496464]",frame_561.jpg,"(0.07016162592493388, 0.01514276892587571, 9.8)","(0.0034075186803156823, -0.007598195201354265, 0.0)",1.0,12010415.526566975,2.705926534379453
562,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.470683737564937,10,88.13162573175941,0.10735341868782469,"[2.754170638066825, 2.570336558878943]","[1.4388995905740902, 1.3812208874819092]",38.64378946577154,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.608788523891462,50.41016818671166,False,,0,,"[6.687509026231291, 6.489731211385318, 8.441052088179916, 0.5529563545092864, 7.795946379703539]",frame_562.jpg,"(0.06856118002814626, 0.060921460691400114, 9.8)","(0.008172276300890643, -2.3499683517280712e-05, 0.0)",1.0,12010415.526566975,2.701031332094485
563,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.6043943439984569,10,88.11102133741541,0.10302197171999228,"[0.7535685248200154, 0.8357393072458587]","[0.5866354399450145, 0.6496362935276083]",38.653161047939705,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.203309970929112,38.04989670683507,False,,0,,"[1.9540992718406536, 7.481089722918984, 9.455196836623813, 2.356463114483398, 1.232047615304509]",frame_563.jpg,"(0.024260053048031666, -0.005862174382662039, 9.8)","(0.008196373130108013, -0.006324233888013486, 0.0)",1.0,12010415.526566975,2.696350264335729
564,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9244258452145793,10,88.0900969115702,0.10462212922607289,"[1.1392230024942853, 1.7524665581843726]","[0.862972585574701, 0.9620153645981606]",38.67396100378639,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.940321371406577,35.57980949775924,False,,0,,"[0.15325706344054058, 3.0833645781480525, 9.15516159803435, 1.5473462050364006, 6.761690648888852]",frame_564.jpg,"(-0.06947024483467319, -0.03492373733780385, 9.8)","(-0.008306987340412061, -0.009247306805297534, 0.0)",1.0,12010415.526566975,2.691613065322445
565,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.8446149822636173,10,88.06925229658793,0.10422307491131809,"[1.5533435619608151, 1.3607130940052916]","[0.8869412334865291, 0.7742155845995359]",38.68716488138328,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.668050300840726,41.749806087318284,False,,0,,"[4.0656437760474775, 2.3157062390382253, 2.6901296546815923, 6.3572245525137845, 5.030683064020838]",frame_565.jpg,"(-0.06956568062758557, 0.04130945043109863, 9.8)","(0.00789525506161535, -0.00596993430996136, 0.0)",1.0,12010415.526566975,2.6869104566157143
566,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9094677185760982,10,88.04834282886935,0.1045473385928805,"[1.9580402373501664, 1.4096057099622987]","[0.9855583304845137, 0.893233783705952]",38.702007960744304,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.247349452513127,42.25568648297164,False,,0,,"[2.161783784229044, 7.718747149206856, 0.10217808131068096, 6.641874585063344, 2.4628825120505002]",frame_566.jpg,"(-0.014092151584589624, 0.086437610495677, 9.8)","(0.0038708706980161087, 0.007351330108199329, 0.0)",1.0,12010415.526566975,2.6822096969929383
567,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.0616908883754426,10,88.02728113798098,0.10530845444187723,"[1.3421644323768223, 2.055487422782861]","[1.0034080729861568, 1.0895933527158623]",38.72720728770803,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.207742592517647,31.77643369440923,False,,0,,"[5.004485823062304, 0.34918927656604204, 5.313961652196325, 3.3520632065109366, 7.409770750366392]",frame_567.jpg,"(-0.08616451759044352, -0.09200740808234241, 9.8)","(-0.0014055824285221855, -0.005627254554432275, 0.0)",1.0,12010415.526566975,2.6774913141271157
568,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.2793652712832135,10,88.0060017727097,0.10639682635641606,"[2.346905255243706, 2.4448561868024568]","[1.3623416536459558, 1.3508451368196475]",38.73304682288855,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.358780198308743,36.88196278738083,False,,0,,"[3.9115162140771034, 9.05369702613475, 5.345082556967366, 7.708671406758922, 2.3078649114397276]",frame_568.jpg,"(-0.040760236459192224, -0.03694974601733783, 9.8)","(-0.00940166386844662, -0.0030560636675683204, 0.0)",1.0,12010415.526566975,2.672740995292287
569,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.4681828054086996,10,87.98453358990429,0.1073409140270435,"[2.3862119170359275, 2.8178862169321137]","[1.3881494388780418, 1.4625035503386263]",38.757485526612676,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.516444721731997,33.24096958060182,False,,0,,"[2.847351674926979, 4.5494919385370505, 2.049227676624951, 0.5350719375101887, 6.300096643130702]",frame_569.jpg,"(0.011793653071402982, -0.0007512269708886132, 9.8)","(-0.00030609938802380644, -0.0045600903295296225, 0.0)",1.0,12010415.526566975,2.6679655758187466
570,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.8104662133358143,10,87.96372312369095,0.10405233106667908,"[0.8413916313797695, 1.0908266252767378]","[0.7597147060320446, 0.8589632782298148]",38.77887320298656,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.14732976615936,42.613166418581656,False,,0,,"[9.109822875741045, 6.569828076321617, 5.6300445061111715, 3.89818696611285, 1.3478573201760746]",frame_570.jpg,"(0.07768784872999773, -0.04937024339649374, 9.8)","(0.0013261663200627369, 0.002670884881728522, 0.0)",1.0,12010415.526566975,2.663352720195327
571,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9569891134829753,10,87.94276613457747,0.10478494556741488,"[1.559139905295212, 1.2431727899276062]","[0.9759740150766204, 0.9044127487608744]",38.79614390851532,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.920964591954387,55.132295757778444,False,,0,,"[6.802486845274381, 3.2540735314649183, 8.74570199675568, 5.54193439822738, 7.611751743186295]",frame_571.jpg,"(-0.002948131336369758, -0.03442013047785984, 9.8)","(0.004431672097625523, 0.0033519531466340707, 0.0)",1.0,12010415.526566975,2.6587234781498057
572,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.5479297418220175,10,87.92221820483564,0.10273964870911008,"[0.7919997578401363, 0.7336198537292203]","[0.6061268655771054, 0.6068644533710771]",38.8034678257798,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.692267732800204,46.41623452716553,False,,0,,"[6.016696322772494, 8.155132677332203, 0.4859053649599676, 6.970101959381609, 6.263664451103114]",frame_572.jpg,"(-0.054971242139057463, -0.048256126309064666, 9.8)","(0.0007564811112418489, 0.004670288243609655, 0.0)",1.0,12010415.526566975,2.6542001919902702
573,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.5965127413986342,10,87.90062169209425,0.10798256370699318,"[2.712862226010132, 2.1392516070829366]","[1.5061267275706673, 1.5832269554135996]",38.815172266573725,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.14295210463902,34.361231539094085,False,,0,,"[4.522792745251687, 1.1614742290323443, 7.4037117927025, 9.49378390784322, 8.771998910921802]",frame_573.jpg,"(0.06648105711094202, -0.033094177016463666, 9.8)","(0.004273794459114974, 0.0020716576980396566, 0.0)",1.0,12010415.526566975,2.6494626371501937
574,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.37964661720209,10,87.87924204547704,0.10689823308601046,"[1.5664762355627255, 1.7011111212011027]","[1.4695832288480197, 1.3777935302260174]",38.840140088195305,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.098979195092657,43.341547830104275,False,,0,,"[1.4105341635230506, 7.548377608153204, 0.2956308430135113, 8.458133528403001, 3.1843882600777884]",frame_574.jpg,"(-0.014082663694076153, 0.036693035838519655, 9.8)","(0.006147829248815349, -0.009383841909175173, 0.0)",1.0,12010415.526566975,2.6447892846156176
575,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.6858083512464941,10,87.8585562371258,0.10342904175623246,"[1.260151370838162, 1.2892964577238124]","[0.670512288634621, 0.654079112118167]",38.85583437438373,F002,Motor stall detected,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.872758806548543,55.1510047119487,False,,0,,"[9.189834310623665, 0.005403683888500765, 6.5728788821294675, 6.092153582467117, 4.910056295948776]",frame_575.jpg,"(-0.034168210233571084, -0.0011279645017903128, 9.8)","(0.004232458285056258, -0.0006533325401521205, 0.0)",1.0,12010415.526566975,2.640283263310452
576,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.8445905581177571,10,87.83771164656768,0.10422295279058878,"[1.284637005975396, 1.023264990823169]","[0.9012730492694134, 0.9149639371379876]",38.87744028916347,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.87672974732016,38.67811561751702,False,,0,,"[7.20568625547204, 1.6771288644563853, 3.8179088855968657, 2.153643936451589, 2.747438995630559]",frame_576.jpg,"(0.04515843769655142, -0.006419896052693844, 9.8)","(-0.008310974346750093, 0.00600163355371886, 0.0)",1.0,12010415.526566975,2.6357581589894687
577,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9761088789750698,10,87.81673553768871,0.10488054439487535,"[1.1808986054695285, 1.8094147955170372]","[0.9933976488112177, 0.929741853815349]",38.898079354115616,F001,Minor sensor glitch,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.904606816093946,38.0080010329353,False,,0,,"[4.3485798062094405, 1.7574665322753313, 4.4250813165072165, 7.933408576922631, 9.721594978794911]",frame_577.jpg,"(-0.07775651953965845, 0.05482791083010782, 9.8)","(0.00877807813043754, -0.004194892729615809, 0.0)",1.0,12010415.526566975,2.6312201346945323
578,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.5224836192653073,10,87.79621305406945,0.10261241809632654,"[0.7724713002947159, 0.7821880594443742]","[0.5810219753772166, 0.5221215293681639]",38.91463879762754,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.193195117715817,53.28838535702527,False,,0,,"[4.751491880013018, 2.428675814583241, 9.78583491751513, 4.546889616029742, 8.897337346985736]",frame_578.jpg,"(0.07252452576944954, 0.009275609628357412, 9.8)","(0.006132640577907937, -0.0002290664169328268, 0.0)",1.0,12010415.526566975,2.62679534652409
579,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.6660426443594307,10,87.77554701142509,0.10333021322179714,"[0.8437110178956007, 1.200108819354955]","[0.6136101007245511, 0.733658345962119]",38.91929634379792,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.87844137651014,41.07218504182098,False,,0,,"[7.480901307257696, 8.406974686478504, 5.629358687038471, 2.804518888726113, 6.5312636002111155]",frame_579.jpg,"(-0.06513853829798183, -0.09173051794578771, 9.8)","(-0.005721671684664194, 0.0011602252162477462, 0.0)",1.0,12010415.526566975,2.6223546190166913
580,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.1924726626160995,10,87.75435453876247,0.10596236331308051,"[1.6696973080674882, 1.5905613143297728]","[1.0975230091511343, 1.2196581393324872]",38.94024532967014,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.527204449536804,38.59726980490555,False,,0,,"[5.66342075428172, 7.712876614204378, 3.5080139386777978, 4.786047326609105, 0.644788742852076]",frame_580.jpg,"(0.0006609225212927256, 0.09603211272680884, 9.8)","(0.008235683279160131, -0.007587897205616662, 0.0)",1.0,12010415.526566975,2.6178163381436157
581,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9577250662239815,10,87.73339681369625,0.1047886253311199,"[1.3005226719872527, 1.0478469702202111]","[0.9185581269871239, 0.9063899533153497]",38.94099967954175,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.557654286678186,38.23469199466521,False,,0,,"[1.6037964230926405, 1.3831315651163267, 0.7226350228173717, 9.500373671659236, 9.460320304293193]",frame_581.jpg,"(0.01389023180072288, -0.05350352847302018, 9.8)","(0.00911360282062121, -0.003881249819174877, 0.0)",1.0,12010415.526566975,2.6133437490938665
582,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.006207663571326,10,87.71239060603267,0.10503103831785662,"[1.0875222459437355, 1.3865018174285233]","[0.9548710957326958, 0.9787624841076292]",38.95820039998248,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.603775049122554,39.508380941816554,False,,0,,"[4.2758277716214765, 9.528614376951355, 4.4924770403407095, 8.702518953735503, 5.169933013648955]",frame_582.jpg,"(-0.02863635364237649, 0.028121641929744146, 9.8)","(-0.0012104953909052758, 0.00113768155434661, 0.0)",1.0,12010415.526566975,2.608876123233566
583,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.2788327907239236,10,87.69111177324194,0.10639416395361963,"[1.6107711774681868, 1.5989565096011804]","[1.1973482934836515, 1.3758188106708809]",38.97507256474404,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.15857641805016,32.22789304919116,False,,0,,"[0.8497814543555526, 1.3572895089063952, 2.0834975302345837, 7.943837909946235, 3.584753629420445]",frame_583.jpg,"(-0.057556411458043244, -0.0065298511767356154, 9.8)","(0.0007460104192111034, 0.0033776821197899713, 0.0)",1.0,12010415.526566975,2.6043660620667652
584,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9304061563820856,10,87.67018136708556,0.10465203078191043,"[1.0029474435942447, 1.6020067897025232]","[0.8330392433500659, 0.9028408405931518]",38.988235982876475,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.994131935732554,52.27148580244579,False,,0,,"[1.638388696313654, 9.023612386624938, 6.0573385406724825, 9.585670778737198, 6.05445173565321]",frame_584.jpg,"(-0.06260488357657848, 0.09725406571110048, 9.8)","(-0.009810407249822593, -0.0019818932598017498, 0.0)",1.0,12010415.526566975,2.5999450368204213
585,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.3925946716123878,10,87.64878877241395,0.10696297335806194,"[1.5350334285615148, 2.7498688274845042]","[1.357281217466465, 1.392586805743286]",38.996142370898234,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.04229872542686,41.57091451165268,False,,0,,"[2.1166712773877494, 5.081702595059899, 1.4080491056665978, 7.156426952271916, 2.072078177491342]",frame_585.jpg,"(-0.018117370116190232, 0.0788551957802325, 9.8)","(-0.009142408934155844, 0.005905480708519961, 0.0)",1.0,12010415.526566975,2.5954418695345325
586,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.7728260676456898,10,87.62801594634631,0.10386413033822844,"[0.9489358999655418, 0.9596919369675031]","[0.7018202559195466, 0.829979570278492]",39.00087164965369,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.811626639050886,35.68111459053102,False,,0,,"[6.3390431789158574, 4.86106949566937, 2.499672103526429, 6.813984209247582, 6.2119706289020815]",frame_586.jpg,"(-0.05401527747451023, 0.03419625222919501, 9.8)","(-0.00021234135566527979, -0.00299660031668547, 0.0)",1.0,12010415.526566975,2.591084067076114
587,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.1289171416232846,10,87.60688702920469,0.10564458570811644,"[2.1886470657278867, 2.10125975329925]","[1.1745590845379508, 1.0987627342160167]",39.02531714475345,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.8848285074708,44.47502719657854,False,,0,,"[6.042122682137455, 5.379788494578024, 9.352204464526716, 3.9441213413544354, 0.5239773835327155]",frame_587.jpg,"(0.041250518903641537, 0.018964702797674884, 9.8)","(-0.00896705529172324, 0.0010792015160188285, 0.0)",1.0,12010415.526566975,2.5866665490006118
588,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.5490899506990634,10,87.58533793925399,0.10774544975349533,"[2.78521825777567, 2.777023818226889]","[1.5108020824851203, 1.6363600099276052]",39.04808349692004,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.35458297546615,37.71164703906946,False,,0,,"[6.967852979968146, 4.067479703871667, 7.910116867669289, 0.47577558256887476, 1.2082263968669316]",frame_588.jpg,"(0.08682958061928756, 0.046114460655027445, 9.8)","(0.004559644538266851, -0.00623174444427993, 0.0)",1.0,12010415.526566975,2.582176671639139
